ORDER_HEAD_LINE_NO,MTL_NO,CREATED_OBJECT_TYPE,CREATED_OBJECT_ID,CREATED_PROGRAM_ID,CREATION_TIMESTAMP,LAST_UPDATED_OBJECT_TYPE,LAST_UPDATED_OBJECT_ID,LAST_UPDATE_PROGRAM_ID,LAST_UPDATE_TIMESTAMP,DATA_END_STATUS,DATA_END_OBJECT_TYPE,DATA_END_OBJECT_ID,DATA_END_PROGRAM_ID,DATA_END_TIMESTAMP,ARCHIVE_COMPLETED_FLAG,ARCHIVED_EMPLOYEE_NUM,ARCHIVED_TIMESTAMP,ARCHIVE_PROGRAM_ID,OS_STATUS_CD,MTL_SECTION_CD,MTL_STATUS_CD,OPER_FLAG,FAC_OP_CD_N,MAT_PRG_TP,PRD_PRG_TP,ORDER_PRG_TP_CD,BEF_OS_STATUS_CD,MTL_BEF_PROCESS_CD_N,PLATE_EA,MTL_REAL_WEIGHT,MTL_BASE_WEIGHT,MTL_COMPLETE_FLAG,GCS_COMP_CODE,WORKS_CODE,MAT_SHP_TP,RSV_METHOD_TP,RSV_DT,ASSEMBLY,SZ_DIR_FLAG,SZ_PARENT_SLAB_FLAG,PL_PRD_MASTER_CLS,DEPT_LOC_SITE_CD,DEST_SITE_CD,PLT_TE_PIC_QT_REVISE_TP,OVERROLL_CHECK_DATE,OVERROLL_RELEASE_DATE,OVROLL_PASS_YN_FLAG,OP_INDI_ERR_CAU_CD,OVEROLL_CD,MTL_PREVIOUS_NO_SECTION1,MTL_PREVIOUS_NO11,MTL_PREVIOUS_NO12,MTL_PREVIOUS_NO13,MTL_PREVIOUS_NO14,MTL_PREVIOUS_NO15,MTL_PREVIOUS_NO_SECTION2,MTL_PREVIOUS_NO21,MTL_PREVIOUS_NO22,MTL_PREVIOUS_NO23,MTL_PREVIOUS_NO24,MTL_PREVIOUS_NO25,MTL_PREVIOUS_NO26,MTL_PREVIOUS_NO27,MTL_PREVIOUS_NO28,MTL_PREVIOUS_NO29,MTL_PREVIOUS_NO30,PARTITION_KEY,CUST_DELIV_DT,PLT_PDT_ONL_ISP_RSH_IND_TP
01S5496479420,SBPB7726 032,B,HNMBY011,C400620522,2022/03/14 14:37:15.000000,B,HNMBY011,C400620522,2022/03/14 14:37:15.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,4190,4190,,01,P,A,,,EFSE000000003BV,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5457500730,SBPB7726 033,B,HNMBY011,C400620522,2022/03/14 14:37:15.000000,B,HNMBY011,C400620522,2022/03/14 14:37:15.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,2,2122,2122,,01,P,A,,,EFSE00000000R2P,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5496170010,SBPB7726 033,B,HNMBY011,C400620522,2022/03/14 14:37:15.000000,B,HNMBY011,C400620522,2022/03/14 14:37:15.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,2,2884,2884,,01,P,A,,,EFSE00000000R2P,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5496479040,SBPB7726 033,B,HNMBY011,C400620522,2022/03/14 14:37:15.000000,B,HNMBY011,C400620522,2022/03/14 14:37:15.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,2042,2042,,01,P,A,,,EFSE00000000R2P,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5496479050,SBPB7726 033,B,HNMBY011,C400620522,2022/03/14 14:37:15.000000,B,HNMBY011,C400620522,2022/03/14 14:37:15.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,2067,2067,,01,P,A,,,EFSE00000000R2P,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5496479070,SBPB7726 033,B,HNMBY011,C400620522,2022/03/14 14:37:15.000000,B,HNMBY011,C400620522,2022/03/14 14:37:15.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,2067,2067,,01,P,A,,,EFSE00000000R2P,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5496479080,SBPB7726 033,B,HNMBY011,C400620522,2022/03/14 14:37:15.000000,B,HNMBY011,C400620522,2022/03/14 14:37:15.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,2092,2092,,01,P,A,,,EFSE00000000R2P,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5457493620,SBPB7726 041,B,HNMBY011,C400620522,2022/03/14 14:37:15.000000,B,HNMBY011,C400620522,2022/03/14 14:37:15.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,2,6372,6372,,01,P,A,,,EFSE00000000R2P,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5463414060,SBPB7726 041,B,HNMBY011,C400620522,2022/03/14 14:37:15.000000,B,HNMBY011,C400620522,2022/03/14 14:37:15.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,2713,2713,,01,P,A,,,EFSE00000000R2P,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5482119090,SBPB7726 041,B,HNMBY011,C400620522,2022/03/14 14:37:15.000000,B,HNMBY011,C400620522,2022/03/14 14:37:15.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,4,10264,10264,,01,P,A,,,EFSE00000000R2P,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5480858010,SBPB7726 042,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,5,21535,21535,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5456992020,SBPB7726 511,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,8,13064,13064,,01,P,A,,,EFSE000000002M7,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5472318040,SBPB7726 511,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,3266,3266,,01,P,A,,,EFSE000000002M7,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5482534350,SBPB7728 531,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,2758,2758,,01,P,A,,,EFSE00000000RDW,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5482534670,SBPB7728 531,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,2295,2295,,01,P,A,,,EFSE00000000RDW,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5482534890,SBPB7728 531,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,5024,5024,,01,P,A,,,EFSE00000000RDW,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5482534900,SBPB7728 531,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,2748,2748,,01,P,A,,,EFSE00000000RDW,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5480507090,SBPB7728 532,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,2,6082,6082,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5496498350,SBPB7728 532,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,4241,4241,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5496498370,SBPB7728 532,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,4250,4250,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5496498420,SBPB7728 532,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,5440,5440,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5459812110,SBPB7729 011,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,9,19953,19953,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5459812110,SBPB7729 012,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,9,19953,19953,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5477596010,SBPB7729 021,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,7,15519,15519,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5482119070,SBPB7729 021,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,2,4434,4434,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5482119070,SBPB7729 022,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,2217,2217,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5501111070,SBPB7729 022,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,B,HNMBY011,C400620522,2022/03/14 14:37:21.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,8,17736,17736,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5459812110,SBPB7729 031,B,HNMBY011,C400620522,2022/03/14 14:37:22.000000,B,HNMBY011,C400620522,2022/03/14 14:37:22.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,3,6651,6651,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5477596010,SBPB7729 031,B,HNMBY011,C400620522,2022/03/14 14:37:22.000000,B,HNMBY011,C400620522,2022/03/14 14:37:22.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,6,13302,13302,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5477596010,SBPB7729 032,B,HNMBY011,C400620522,2022/03/14 14:37:22.000000,B,HNMBY011,C400620522,2022/03/14 14:37:22.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,9,19953,19953,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5487017460,SBPB7729 041,B,HNMBY011,C400620522,2022/03/14 14:37:22.000000,B,HNMBY011,C400620522,2022/03/14 14:37:22.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,5806,5806,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5487118010,SBPB7729 041,B,HNMBY011,C400620522,2022/03/14 14:37:22.000000,B,HNMBY011,C400620522,2022/03/14 14:37:22.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,8114,8114,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5496498300,SBPB7729 041,B,HNMBY011,C400620522,2022/03/14 14:37:22.000000,B,HNMBY011,C400620522,2022/03/14 14:37:22.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,5244,5244,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5354759050,SBPB7729 042,B,HNMBY011,C400620522,2022/03/14 14:37:22.000000,B,HNMBY011,C400620522,2022/03/14 14:37:22.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,1884,1884,,01,P,A,,,EFSE000000003BV,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5459812090,SBPB7729 042,B,HNMBY011,C400620522,2022/03/14 14:37:22.000000,B,HNMBY011,C400620522,2022/03/14 14:37:22.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,9,16794,16794,,01,P,A,,,EFSE000000003BV,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5489835160,SBPB7729 511,B,HNMBY011,C400620522,2022/03/14 14:37:22.000000,B,HNMBY011,C400620522,2022/03/14 14:37:22.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,10,18660,18660,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5496479690,SBPB7726 512,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,2,7298,7298,,01,P,A,,,EFSE000000002M7,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5501111050,SBPB7726 512,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,5,8755,8755,,01,P,A,,,EFSE000000002M7,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5482507080,SBPB7726 521,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,2261,2261,,01,P,A,,,EFSE00000000R2P,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5487017400,SBPB7726 521,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,4,10564,10564,,01,P,A,,,EFSE00000000R2P,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5496170110,SBPB7726 521,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,4427,4427,,01,P,A,,,EFSE00000000R2P,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5394653040,SBPB7726 522,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,2,7234,7234,,01,P,A,,,EFSE000000003BV,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5409469050,SBPB7726 522,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,3,6783,6783,,01,P,A,,,EFSE000000003BV,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5445640030,SBPB7726 522,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,3391,3391,,01,P,A,,,EFSE000000003BV,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5457500720,SBPB7726 531,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,4756,4756,,01,P,A,,,EFSE00000000RDW,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5482534310,SBPB7726 531,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,5417,5417,,01,P,A,,,EFSE00000000RDW,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5482534320,SBPB7726 531,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,4742,4742,,01,P,A,,,EFSE00000000RDW,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5482534630,SBPB7726 531,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,B,HNMBY011,C400620522,2022/03/14 14:37:16.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,5417,5417,,01,P,A,,,EFSE00000000RDW,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5457500250,SBPB7726 532,B,HNMBY011,C400620522,2022/03/14 14:37:17.000000,B,HNMBY011,C400620522,2022/03/14 14:37:17.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,2,6218,6218,,01,P,A,,,EFSE00000000RDW,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5489835160,SBPB7729 512,B,HNMBY011,C400620522,2022/03/14 14:37:22.000000,B,HNMBY011,C400620522,2022/03/14 14:37:22.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,10,18660,18660,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5501111060,SBPB7729 521,B,HNMBY011,C400620522,2022/03/14 14:37:23.000000,B,HNMBY011,C400620522,2022/03/14 14:37:23.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,10,18660,18660,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5409469040,SBPB7729 522,B,HNMBY011,C400620522,2022/03/14 14:37:23.000000,B,HNMBY011,C400620522,2022/03/14 14:37:23.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,6,10854,10854,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5501111060,SBPB7729 522,B,HNMBY011,C400620522,2022/03/14 14:37:23.000000,B,HNMBY011,C400620522,2022/03/14 14:37:23.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,4,7464,7464,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5459812090,SBPB7729 531,B,HNMBY011,C400620522,2022/03/14 14:37:23.000000,B,HNMBY011,C400620522,2022/03/14 14:37:23.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,1866,1866,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5482119050,SBPB7729 531,B,HNMBY011,C400620522,2022/03/14 14:37:23.000000,B,HNMBY011,C400620522,2022/03/14 14:37:23.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,3,5598,5598,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5489835160,SBPB7729 531,B,HNMBY011,C400620522,2022/03/14 14:37:23.000000,B,HNMBY011,C400620522,2022/03/14 14:37:23.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,6,11196,11196,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5489835160,SBPB7729 532,B,HNMBY011,C400620522,2022/03/14 14:37:23.000000,B,HNMBY011,C400620522,2022/03/14 14:37:23.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,10,18660,18660,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5489835160,SBPB7729 541,B,HNMBY011,C400620522,2022/03/14 14:37:23.000000,B,HNMBY011,C400620522,2022/03/14 14:37:23.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,10,18660,18660,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5489835160,SBPB7729 542,B,HNMBY011,C400620522,2022/03/14 14:37:23.000000,B,HNMBY011,C400620522,2022/03/14 14:37:23.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,9,16794,16794,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5501111060,SBPB7729 542,B,HNMBY011,C400620522,2022/03/14 14:37:23.000000,B,HNMBY011,C400620522,2022/03/14 14:37:23.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,1866,1866,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5477596020,SBPB7730 011,B,HNMBY011,C400620522,2022/03/14 14:37:24.000000,B,HNMBY011,C400620522,2022/03/14 14:37:24.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,8,20528,20528,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5477596020,SBPB7730 012,B,HNMBY011,C400620522,2022/03/14 14:37:24.000000,B,HNMBY011,C400620522,2022/03/14 14:37:24.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,7,17962,17962,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5482119090,SBPB7730 012,B,HNMBY011,C400620522,2022/03/14 14:37:24.000000,B,HNMBY011,C400620522,2022/03/14 14:37:24.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,2566,2566,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5479751300,SBPB7730 021,B,HNMBY011,C400620522,2022/03/14 14:37:24.000000,B,HNMBY011,C400620522,2022/03/14 14:37:24.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,2,9608,9608,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5479751310,SBPB7730 021,B,HNMBY011,C400620522,2022/03/14 14:37:24.000000,B,HNMBY011,C400620522,2022/03/14 14:37:24.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,2,9058,9058,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5479751410,SBPB7730 021,B,HNMBY011,C400620522,2022/03/14 14:37:24.000000,B,HNMBY011,C400620522,2022/03/14 14:37:24.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,3191,3191,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5463414100,SBPB7730 022,B,HNMBY011,C400620522,2022/03/14 14:37:24.000000,B,HNMBY011,C400620522,2022/03/14 14:37:24.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,6,21870,21870,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5454197220,SBPB7730 031,B,HNMBY011,C400620522,2022/03/14 14:37:24.000000,B,HNMBY011,C400620522,2022/03/14 14:37:24.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,3,21240,21240,,01,P,A,,,EFSE00000000R2P,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5454197210,SBPB7730 032,B,HNMBY011,C400620522,2022/03/14 14:37:24.000000,B,HNMBY011,C400620522,2022/03/14 14:37:24.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,7027,7027,,01,P,A,,,EFSE00000000R2P,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5454197220,SBPB7730 032,B,HNMBY011,C400620522,2022/03/14 14:37:24.000000,B,HNMBY011,C400620522,2022/03/14 14:37:24.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,2,14160,14160,,01,P,A,,,EFSE00000000R2P,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5480516070,SBPB7730 511,B,HNMBY011,C400620522,2022/03/14 14:37:25.000000,B,HNMBY011,C400620522,2022/03/14 14:37:25.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,4,19784,19784,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5457500260,SBPB7726 532,B,HNMBY011,C400620522,2022/03/14 14:37:17.000000,B,HNMBY011,C400620522,2022/03/14 14:37:17.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,2,7738,7738,,01,P,A,,,EFSE00000000RDW,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5482534560,SBPB7726 532,B,HNMBY011,C400620522,2022/03/14 14:37:17.000000,B,HNMBY011,C400620522,2022/03/14 14:37:17.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,2101,2101,,01,P,A,,,EFSE00000000RDW,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5482534580,SBPB7726 532,B,HNMBY011,C400620522,2022/03/14 14:37:17.000000,B,HNMBY011,C400620522,2022/03/14 14:37:17.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,2101,2101,,01,P,A,,,EFSE00000000RDW,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5459812100,SBPB7726 541,B,HNMBY011,C400620522,2022/03/14 14:37:17.000000,B,HNMBY011,C400620522,2022/03/14 14:37:17.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,10,21000,21000,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5459812100,SBPB7726 542,B,HNMBY011,C400620522,2022/03/14 14:37:17.000000,B,HNMBY011,C400620522,2022/03/14 14:37:17.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,10,21000,21000,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5482119100,SBPB7727 011,B,HNMBY011,C400620522,2022/03/14 14:37:17.000000,B,HNMBY011,C400620522,2022/03/14 14:37:17.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,4,11664,11664,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5496498610,SBPB7727 011,B,HNMBY011,C400620522,2022/03/14 14:37:17.000000,B,HNMBY011,C400620522,2022/03/14 14:37:17.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,8535,8535,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
