ORDER_HEAD_LINE_NO,OS_STATUS_CD,CREATED_OBJECT_TYPE,CREATED_OBJECT_ID,CREATED_PROGRAM_ID,CREATION_TIMESTAMP,LAST_UPDATED_OBJECT_TYPE,LAST_UPDATED_OBJECT_ID,LAST_UPDATE_PROGRAM_ID,LAST_UPDATE_TIMESTAMP,DATA_END_STATUS,DATA_END_OBJECT_TYPE,DATA_END_OBJECT_ID,DATA_END_PROGRAM_ID,DATA_END_TIMESTAMP,ARCHIVE_COMPLETED_FLAG,ARCHIVED_EMPLOYEE_NUM,ARCHIVED_TIMESTAMP,ARCHIVE_PROGRAM_ID,OS_PROCESS_STATUS,OS_PROCESS_WGT,GCS_COMP_CODE,PARTITION_KEY
01S5461884010,FCY,B,H6C40104,C400620527,2022/03/14 14:26:17.000000,B,H6C40126_01,CallProductOSProgram,2022/03/14 14:29:06.424000,,,,,,,,,,2,25760,01,T
01S5493622020,FBE,B,HNMDP013,C400620527,2022/03/14 14:30:01.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:30:03.767000,,,,,,,,,,2,0,01,T
01S5480607010,FBF,B,H6C40101,C400620527,2022/03/14 14:41:15.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:08:16.636000,,,,,,,,,,2,0,01,T
01S5481160010,FBF,B,H6C40101,C400620527,2022/03/14 14:41:15.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:08:15.914000,,,,,,,,,,2,0,01,T
01S5427667010,FBJ,B,PP152101,C400620527,2022/03/14 15:18:49.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:20:57.429000,,,,,,,,,,2,163620,01,T
01S5513400010,FBJ,B,PP152101,C400620527,2022/03/14 15:20:00.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:20:56.612000,,,,,,,,,,2,17240,01,T
01S5513329010,FBJ,B,PP152101,C400620527,2022/03/14 15:20:17.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:20:33.389000,,,,,,,,,,2,18050,01,T
01S5479885060,FBF,B,H6C40101,C400620527,2022/03/14 14:41:41.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:12:48.166000,,,,,,,,,,2,0,01,T
01S5513419010,FBJ,B,PP152101,C400620527,2022/03/14 15:18:43.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:21:00.961000,,,,,,,,,,2,579000,01,T
01S5451754010,FBJ,B,PP152101,C400620527,2022/03/14 15:18:59.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:19:13.938000,,,,,,,,,,2,30520,01,T
01S5453836030,FBM,B,ZP108110,C400620527,2022/03/14 15:19:56.000000,B,ZP108110,C400620527,2022/03/14 15:19:56.000000,,,,,,,,,,2,18640,01,T
01S5434293010,HAD,B,PH2APM14,C400620527,2022/03/14 15:04:37.000000,B,PHZAYM11,CallHotCoilOSProgram,2022/03/14 15:18:33.712000,,,,,,,,,,2,13008,01,T
01S5445762010,FBM,B,PP101002,C400620527,2022/03/14 15:05:18.000000,B,PP101002,C400620527,2022/03/14 15:05:18.000000,,,,,,,,,,2,22750,01,T
01S5478639010,HEE,B,PHZZMM02,C400620527,2022/03/14 15:12:53.000000,B,PHZZMM02,CallHotCoilOSProgram,2022/03/14 15:12:56.338000,,,,,,,,,,2,119796,01,T
01S5467788010,HEE,B,PHZZMM02,C400620527,2022/03/14 15:13:33.000000,B,PHZZMM02,C400620527,2022/03/14 15:13:33.000000,,,,,,,,,,2,14979,01,T
01S5325409010,FA1,B,PP104001,C400620527,2022/03/14 15:15:44.000000,B,PP104001,CallProductOSProgram,2022/03/14 15:15:44.731000,,,,,,,,,,2,11370,01,T
01S5492402030,DAG,B,PEN3X524,C400620527,2022/03/14 14:23:49.000000,B,PEEZZ050,CallSlabOSProgram,2022/03/14 14:23:50.367000,,,,,,,,,,2,0,01,T
01S5492402030,DAH,B,PEEZZ050,C400620527,2022/03/14 14:23:50.000000,B,PEYZZ622,CallSlabOSProgram,2022/03/14 15:14:41.875000,,,,,,,,,,2,26019,01,T
01S5485973010,DAF,B,PEEZZ613,C400620527,2022/03/14 14:24:03.000000,B,PEN3X524,CallSlabOSProgram,2022/03/14 14:24:07.026000,,,,,,,,,,2,0,01,T
01S5473898030,FBE,B,PP145102,C400620527,2022/03/14 14:26:16.000000,B,PP145102,C400620527,2022/03/14 14:26:16.000000,,,,,,,,,,2,24680,01,T
01S5513391010,FBJ,B,PP152101,C400620527,2022/03/14 15:18:46.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:19:44.080000,,,,,,,,,,2,122050,01,T
01S5427660010,FBJ,B,PP152101,C400620527,2022/03/14 15:19:02.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:20:53.370000,,,,,,,,,,2,170500,01,T
01S5513461010,FBJ,B,PP152101,C400620527,2022/03/14 15:19:18.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:21:01.354000,,,,,,,,,,2,207750,01,T
01S5421176010,FBM,B,HNMGP025,C400620527,2022/03/14 14:25:44.000000,B,HNMGP025,C400620527,2022/03/14 14:25:44.000000,,,,,,,,,,2,12910,01,T
01S5446459010,DBD,B,PEEZH572,C400620527,2022/03/14 14:26:58.000000,B,PEEZH572,C400620527,2022/03/14 14:26:58.000000,,,,,,,,,,2,27215,01,T
01S5502157020,FBM,B,ZP108110,C400620527,2022/03/14 14:27:47.000000,B,ZP108110,CallProductOSProgram,2022/03/14 14:27:48.503000,,,,,,,,,,2,7670,01,T
01S5465430010,FBM,B,ZP108110,C400620527,2022/03/14 14:46:21.000000,B,ZP108110,CallProductOSProgram,2022/03/14 14:48:17.382000,,,,,,,,,,2,173730,01,T
01S5464396050,FBM,B,PP101002,C400620527,2022/03/14 14:46:25.000000,B,PP101002,C400620527,2022/03/14 14:46:25.000000,,,,,,,,,,2,24060,01,T
01S5495973040,FBJ,B,PP152101,C400620527,2022/03/14 15:17:05.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:17:10.316000,,,,,,,,,,2,8720,01,T
01S5495973020,FBJ,B,PP152101,C400620527,2022/03/14 15:17:05.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:18:20.043000,,,,,,,,,,2,356400,01,T
01S5495973030,FBJ,B,PP152101,C400620527,2022/03/14 15:17:06.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:18:16.734000,,,,,,,,,,2,74090,01,T
01S5513446010,FBJ,B,PP152101,C400620527,2022/03/14 15:19:17.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:20:29.550000,,,,,,,,,,2,189920,01,T
01S5473898030,FA1,B,PP104001,C400620527,2022/03/14 14:26:14.000000,B,PP145102,CallProductOSProgram,2022/03/14 14:26:16.273000,,,,,,,,,,2,0,01,T
01S5415362020,FCY,B,H6C40104,C400620527,2022/03/14 14:26:20.000000,B,H6C40126_01,CallProductOSProgram,2022/03/14 14:29:06.728000,,,,,,,,,,2,24650,01,T
01S5493622010,FBE,B,HNMDP013,C400620527,2022/03/14 14:29:18.000000,B,PP142102,CallProductOSProgram,2022/03/14 14:29:35.680000,,,,,,,,,,2,0,01,T
01S5415078010,FBF,B,H6C40125,C400620527,2022/03/14 14:36:15.000000,B,H6C40125,C400620527,2022/03/14 14:36:15.000000,,,,,,,,,,2,12770,01,T
01S5434097010,CYY,B,PM7MN112,C400620527,2022/03/14 14:36:41.000000,B,PM8MN113,CallColdCoilOSProgram,2022/03/14 14:47:50.585000,,,,,,,,,,2,11870,01,T
01S5493297010,FCY,B,H6C40104,C400620527,2022/03/14 14:58:43.000000,B,H6C40126_01,CallProductOSProgram,2022/03/14 14:59:06.870000,,,,,,,,,,2,6390,01,T
01S5297965010,HEE,B,PHZZMM02,C400620527,2022/03/14 15:12:53.000000,B,PHZZMM02,C400620527,2022/03/14 15:12:53.000000,,,,,,,,,,2,21297,01,T
01S5451981010,HEE,B,PHZZMM02,C400620527,2022/03/14 15:12:56.000000,B,PHZZMM02,CallHotCoilOSProgram,2022/03/14 15:13:00.058000,,,,,,,,,,2,159149,01,T
01S5466368040,HEE,B,PHZZMM02,C400620527,2022/03/14 15:13:15.000000,B,PHZZMM02,CallHotCoilOSProgram,2022/03/14 15:13:16.945000,,,,,,,,,,2,28403,01,T
01S5471067010,HEE,B,PHZZMM02,C400620527,2022/03/14 15:13:17.000000,B,PHZZMM02,C400620527,2022/03/14 15:13:17.000000,,,,,,,,,,2,17165,01,T
01S5471065010,HEE,B,PHZZMM02,C400620527,2022/03/14 15:13:17.000000,B,PHZZMM02,C400620527,2022/03/14 15:13:17.000000,,,,,,,,,,2,17426,01,T
01S5466368050,HEE,B,PHZZMM02,C400620527,2022/03/14 15:13:20.000000,B,PHZZMM02,C400620527,2022/03/14 15:13:20.000000,,,,,,,,,,2,20962,01,T
01S5463712020,FBF,B,H6C40101,C400620527,2022/03/14 14:41:39.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:08:25.991000,,,,,,,,,,2,0,01,T
01S5479262010,FBF,B,H6C40101,C400620527,2022/03/14 14:41:40.000000,B,H6C40101,C400620527,2022/03/14 14:41:40.000000,,,,,,,,,,2,23900,01,T
01S5479881010,FBF,B,H6C40101,C400620527,2022/03/14 14:41:41.000000,B,H6C40101,C400620527,2022/03/14 14:41:41.000000,,,,,,,,,,2,18130,01,T
01S5479885110,FBF,B,H6C40101,C400620527,2022/03/14 14:41:41.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:12:47.545000,,,,,,,,,,2,0,01,T
01S5470903010,FA1,B,PP104001,C400620527,2022/03/14 14:47:58.000000,B,PP104001,CallProductOSProgram,2022/03/14 15:20:24.053000,,,,,,,,,,2,48910,01,T
01S5465796010,DBD,B,PEYZZ624,C400620527,2022/03/14 14:51:58.000000,B,PEYZZ624,C400620527,2022/03/14 14:51:58.000000,,,,,,,,,,2,27890,01,T
01S5513411010,FBJ,B,PP152101,C400620527,2022/03/14 15:19:17.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:21:03.206000,,,,,,,,,,2,389350,01,T
01S5506768010,FBM,B,ZP108110,C400620527,2022/03/14 14:40:53.000000,B,ZP108110,CallProductOSProgram,2022/03/14 15:17:27.856000,,,,,,,,,,2,5730,01,T
01S5507101020,FCY,B,H6C40104,C400620527,2022/03/14 14:58:18.000000,B,H6C40126_01,CallProductOSProgram,2022/03/14 14:59:06.483000,,,,,,,,,,2,4400,01,T
01S5455507010,CEE,B,PMZNC201,C400620527,2022/03/14 15:06:42.000000,B,PMZNC201,C400620527,2022/03/14 15:06:42.000000,,,,,,,,,,2,25760,01,T
01S5467780010,HEE,B,PHZZMM02,C400620527,2022/03/14 15:12:39.000000,B,PHZZMM02,C400620527,2022/03/14 15:12:39.000000,,,,,,,,,,2,28762,01,T
01S5467781010,HEE,B,PHZZMM02,C400620527,2022/03/14 15:12:39.000000,B,PHZZMM02,C400620527,2022/03/14 15:12:39.000000,,,,,,,,,,2,28908,01,T
01S5479885110,FBJ,B,PP152101,C400620527,2022/03/14 15:12:47.000000,B,PP152101,C400620527,2022/03/14 15:12:47.000000,,,,,,,,,,2,23220,01,T
01S5470886010,HEE,B,PHZZMM02,C400620527,2022/03/14 15:12:49.000000,B,PHZZMM02,C400620527,2022/03/14 15:12:49.000000,,,,,,,,,,2,27655,01,T
01S5466457020,HEE,B,PHZZMM02,C400620527,2022/03/14 15:13:27.000000,B,PHZZMM02,C400620527,2022/03/14 15:13:27.000000,,,,,,,,,,2,17623,01,T
01S5453426010,HEE,B,PHZZMM02,C400620527,2022/03/14 15:13:34.000000,B,PHZZMM02,C400620527,2022/03/14 15:13:34.000000,,,,,,,,,,2,15036,01,T
01S5513451010,FBJ,B,PP152101,C400620527,2022/03/14 15:18:57.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:20:18.595000,,,,,,,,,,2,41860,01,T
01S5513351010,FBJ,B,PP152101,C400620527,2022/03/14 15:18:57.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:20:43.459000,,,,,,,,,,2,63710,01,T
01S5443276010,FBJ,B,PP152101,C400620527,2022/03/14 15:19:13.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:20:34.155000,,,,,,,,,,2,66820,01,T
01S5406017010,FBJ,B,PP152101,C400620527,2022/03/14 15:19:14.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:20:30.662000,,,,,,,,,,2,118150,01,T
01S5480607010,FBJ,B,PP152101,C400620527,2022/03/14 15:08:16.000000,B,PP152101,C400620527,2022/03/14 15:08:16.000000,,,,,,,,,,2,25300,01,T
01S5466250010,CYY,B,PM7MN112,C400620527,2022/03/14 15:08:57.000000,B,PM8MN113,CallColdCoilOSProgram,2022/03/14 15:21:02.071000,,,,,,,,,,2,23670,01,T
01S5466956010,FBJ,B,PP152101,C400620527,2022/03/14 15:12:53.000000,B,PP152101,C400620527,2022/03/14 15:12:53.000000,,,,,,,,,,2,27320,01,T
01S5470985010,HEE,B,PHZZMM02,C400620527,2022/03/14 15:13:07.000000,B,PHZZMM02,CallHotCoilOSProgram,2022/03/14 15:13:08.617000,,,,,,,,,,2,43629,01,T
01S5461895010,HEE,B,PHZZMM02,C400620527,2022/03/14 15:13:28.000000,B,PHZZMM02,CallHotCoilOSProgram,2022/03/14 15:13:31.099000,,,,,,,,,,2,59762,01,T
01S5479354010,HEE,B,PHZZMM02,C400620527,2022/03/14 15:13:34.000000,B,PHZZMM02,CallHotCoilOSProgram,2022/03/14 15:13:36.003000,,,,,,,,,,2,29929,01,T
01S5441912010,HEE,B,PHZZMM02,C400620527,2022/03/14 15:13:35.000000,B,PHZZMM02,CallHotCoilOSProgram,2022/03/14 15:13:37.037000,,,,,,,,,,2,29901,01,T
01S5466457010,HEE,B,PHZZMM02,C400620527,2022/03/14 15:13:40.000000,B,PHZZMM02,CallHotCoilOSProgram,2022/03/14 15:13:41.062000,,,,,,,,,,2,34203,01,T
01S5466457020,HED,B,PHZZYM12,C400620527,2022/03/14 14:36:10.000000,B,PHZZMM02,CallHotCoilOSProgram,2022/03/14 15:13:27.168000,,,,,,,,,,2,0,01,T
01S5487604010,HAD,B,PHZFCM26,C400620527,2022/03/14 15:02:45.000000,B,PHZAYM11,CallHotCoilOSProgram,2022/03/14 15:13:53.329000,,,,,,,,,,2,25287,01,T
01S5470386010,HEE,B,PHZZMM02,C400620527,2022/03/14 15:12:37.000000,B,PHZZMM02,C400620527,2022/03/14 15:12:37.000000,,,,,,,,,,2,22981,01,T
01S5446983010,HEE,B,PHZZMM02,C400620527,2022/03/14 15:12:47.000000,B,PHZZMM02,C400620527,2022/03/14 15:12:47.000000,,,,,,,,,,2,27704,01,T
01S5453449050,HEE,B,PHZZMM02,C400620527,2022/03/14 15:13:19.000000,B,PHZZMM02,CallHotCoilOSProgram,2022/03/14 15:13:19.797000,,,,,,,,,,2,58967,01,T
01S5473401010,HEE,B,PHZZMM02,C400620527,2022/03/14 15:13:28.000000,B,PHZZMM02,CallHotCoilOSProgram,2022/03/14 15:13:32.116000,,,,,,,,,,2,26920,01,T
01S5453429010,HEE,B,PHZZMM02,C400620527,2022/03/14 15:13:37.000000,B,PHZZMM02,CallHotCoilOSProgram,2022/03/14 15:13:38.637000,,,,,,,,,,2,27955,01,T
01S5479353010,HEE,B,PHZZMM02,C400620527,2022/03/14 15:13:38.000000,B,PHZZMM02,CallHotCoilOSProgram,2022/03/14 15:13:39.902000,,,,,,,,,,2,43270,01,T
01S5487645010,FBF,B,H6C40101,C400620527,2022/03/14 15:05:09.000000,B,H6C40101,C400620527,2022/03/14 15:05:09.000000,,,,,,,,,,2,18880,01,T
01S5492402030,DAF,B,PEEZZ613,C400620527,2022/03/14 14:23:44.000000,B,PEN3X524,CallSlabOSProgram,2022/03/14 14:23:49.309000,,,,,,,,,,2,0,01,T
01S5484218010,EBE,B,PMMCC202,C400620527,2022/03/14 14:24:00.000000,B,PMMZY265,CallColdCoilOSProgram,2022/03/14 14:50:48.279000,,,,,,,,,,2,171181,01,T
01S5415361010,CEK,B,PM7SN112,C400620527,2022/03/14 14:55:03.000000,B,PMZZY265,CallColdCoilOSProgram,2022/03/14 15:05:42.270000,,,,,,,,,,2,2220,01,T
01S5504953010,FBF,B,H6C40125,C400620527,2022/03/14 14:56:08.000000,B,H6C40125_01,CallProductOSProgram,2022/03/14 14:56:11.949000,,,,,,,,,,2,172280,01,T
01S5452954020,FCY,B,H6C40104,C400620527,2022/03/14 14:49:08.000000,B,H6C40126_01,CallProductOSProgram,2022/03/14 15:14:27.254000,,,,,,,,,,2,40190,01,T
01S5453512010,FCY,B,H6C40104,C400620527,2022/03/14 14:49:22.000000,B,H6C40126_01,CallProductOSProgram,2022/03/14 14:50:21.222000,,,,,,,,,,2,18790,01,T
01S5436625010,FA1,B,PP104001,C400620527,2022/03/14 14:40:04.000000,B,PP104001,CallProductOSProgram,2022/03/14 14:40:04.254000,,,,,,,,,,2,12020,01,T
01S5487556010,FBJ,B,PP152101,C400620527,2022/03/14 14:40:09.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:12:52.484000,,,,,,,,,,2,55210,01,T
01S5493300010,FCY,B,H6C40104,C400620527,2022/03/14 14:58:38.000000,B,H6C40126_01,CallProductOSProgram,2022/03/14 14:59:06.757000,,,,,,,,,,2,9250,01,T
01S5486166010,CEE,B,PMZNC201,C400620527,2022/03/14 15:06:44.000000,B,PMZSM203,CallColdCoilOSProgram,2022/03/14 15:10:36.828000,,,,,,,,,,2,0,01,T
01S5480633010,FBJ,B,PP152101,C400620527,2022/03/14 15:08:14.000000,B,PP152101,C400620527,2022/03/14 15:08:14.000000,,,,,,,,,,2,20620,01,T
01S5470896010,HEE,B,PHZZMM02,C400620527,2022/03/14 15:13:02.000000,B,PHZZMM02,C400620527,2022/03/14 15:13:02.000000,,,,,,,,,,2,23080,01,T
01S5468904010,HEE,B,PHZZMM02,C400620527,2022/03/14 15:13:14.000000,B,PHZZMM02,C400620527,2022/03/14 15:13:14.000000,,,,,,,,,,2,23457,01,T
01S5467769010,CYY,B,PM6FN112,C400620527,2022/03/14 15:14:02.000000,B,PM8FN113,CallColdCoilOSProgram,2022/03/14 15:19:29.233000,,,,,,,,,,2,28560,01,T
01S5495973050,FBJ,B,PP152101,C400620527,2022/03/14 15:17:28.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:17:36.275000,,,,,,,,,,2,10080,01,T
01S5446325010,HEE,B,PHZZMM02,C400620527,2022/03/14 14:26:23.000000,B,PHZZMM02,C400620527,2022/03/14 14:26:23.000000,,,,,,,,,,2,26539,01,T
01S5348979010,FCY,B,H6C40104,C400620527,2022/03/14 14:26:32.000000,B,H6C40126_01,CallProductOSProgram,2022/03/14 14:29:06.850000,,,,,,,,,,2,24580,01,T
01S5456006010,CLD,B,m2nu0101,C400620527,2022/03/14 14:36:14.000000,B,PMZNC201,CallColdCoilOSProgram,2022/03/14 15:07:10.425000,,,,,,,,,,2,0,01,T
01S5453875010,FBF,B,H6C40101,C400620527,2022/03/14 14:40:59.000000,B,PP152101,CallProductOSProgram,2022/03/14 14:50:53.111000,,,,,,,,,,2,0,01,T
01S5466337010,HEE,B,PHZZMM02,C400620527,2022/03/14 14:41:14.000000,B,PHZZMM02,C400620527,2022/03/14 14:41:14.000000,,,,,,,,,,2,28773,01,T
01S5434097010,CDK,B,PM7MN112,C400620527,2022/03/14 14:47:42.000000,B,PM8MN113,CallColdCoilOSProgram,2022/03/14 14:47:51.307000,,,,,,,,,,2,11790,01,T
01S5447543010,CYY,B,PM7MN112,C400620527,2022/03/14 14:58:48.000000,B,PM7MN112,CallColdCoilOSProgram,2022/03/14 15:11:07.595000,,,,,,,,,,2,18450,01,T
01S5454476010,HAE,B,PHZFCM31,C400620527,2022/03/14 15:06:20.000000,B,PHZFCM31,CallHotCoilOSProgram,2022/03/14 15:06:21.916000,,,,,,,,,,2,45081,01,T
01S5479583010,AAD,B,HNMCY005,C400620527,2022/03/14 15:07:30.000000,B,HNMCY005_01,C400624502,2022/03/14 15:07:34.504000,,,,,,,,,,2,279300,01,T
01S5479595010,AAD,B,HNMCY005,C400620527,2022/03/14 15:07:31.000000,B,HNMCY005_01,C400624502,2022/03/14 15:07:37.004000,,,,,,,,,,2,617472,01,T
01S5453872010,CDD,B,PM9ZE261,C400620527,2022/03/14 15:08:14.000000,B,PM9ZE261,C400620527,2022/03/14 15:08:14.000000,,,,,,,,,,2,20920,01,T
01S5463712020,FBJ,B,PP152101,C400620527,2022/03/14 15:08:25.000000,B,PP152101,C400620527,2022/03/14 15:08:25.000000,,,,,,,,,,2,16800,01,T
01S5513426010,FBJ,B,PP152101,C400620527,2022/03/14 15:18:54.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:20:45.369000,,,,,,,,,,2,67860,01,T
01S5495973010,FBJ,B,PP152101,C400620527,2022/03/14 15:17:05.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:18:16.482000,,,,,,,,,,2,103140,01,T
01S5445302070,RBE,B,PSMTGC03,C400620527,2022/03/14 14:55:08.000000,B,PSMTGC03,C400620527,2022/03/14 14:55:08.000000,,,,,,,,,,2,19349,01,S
01S5486842020,CJE,B,PMZZS422,C400620527,2022/03/14 14:55:36.000000,B,PMZZS422,C400620527,2022/03/14 14:55:36.000000,,,,,,,,,,2,18680,01,S
01S5479645150,RBE,B,PSMTGC03,C400620527,2022/03/14 14:55:37.000000,B,PSMTGC03,C400620527,2022/03/14 14:55:37.000000,,,,,,,,,,2,18554,01,S
01S5436219010,FCY,B,H6C40104,C400620527,2022/03/14 14:57:38.000000,B,H6C40126_01,CallProductOSProgram,2022/03/14 14:59:05.640000,,,,,,,,,,2,16081,01,S
01S5375712010,RBD,B,PSR9AP51,C400620527,2022/03/14 15:00:26.000000,B,PSM99Y54,CallSTSOSProgram,2022/03/14 15:09:56.837000,,,,,,,,,,2,15430,01,S
01S5485515010,QDE,B,PSM96C11,C400620527,2022/03/14 15:06:24.000000,B,PSM96C11,C400620527,2022/03/14 15:06:24.000000,,,,,,,,,,2,15448,01,S
01S5419915010,FBJ,B,PP152101,C400620527,2022/03/14 15:10:00.000000,B,PP152101,C400620527,2022/03/14 15:10:00.000000,,,,,,,,,,2,14405,01,S
01S5435135020,FBS,B,H6C40101,C400620527,2022/03/14 15:02:49.000000,B,H6C40101,C400620527,2022/03/14 15:02:49.000000,,,,,,,,,,2,16117,01,S
01S5364257010,QGE,B,PSH6FC10,C400620527,2022/03/14 15:06:15.000000,B,PSH6FC10,C400620527,2022/03/14 15:06:15.000000,,,,,,,,,,2,18824,01,S
01S5479748070,RBE,B,PSMTGC03,C400620527,2022/03/14 14:54:33.000000,B,PSMTGC03,CallSTSOSProgram,2022/03/14 14:55:02.065000,,,,,,,,,,2,55347,01,S
01S5436558020,RBE,B,PSMTGC03,C400620527,2022/03/14 14:54:34.000000,B,PSMTGC03,C400620527,2022/03/14 14:54:34.000000,,,,,,,,,,2,15600,01,S
01S5479903030,RBE,B,PSMTGC03,C400620527,2022/03/14 14:55:04.000000,B,PSMTGC03,C400620527,2022/03/14 14:55:04.000000,,,,,,,,,,2,17768,01,S
01S5479903040,RBE,B,PSMTGC03,C400620527,2022/03/14 14:55:05.000000,B,PSMTGC03,C400620527,2022/03/14 14:55:05.000000,,,,,,,,,,2,17120,01,S
01S5506142020,FBM,B,PP101002,C400620527,2022/03/14 14:23:57.000000,B,PP140500,CallProductOSProgram,2022/03/14 14:28:01.340000,,,,,,,,,,2,10320,01,S
01S5480781040,RBE,B,PSMTGC03,C400620527,2022/03/14 14:54:08.000000,B,PSMTGC03,CallSTSOSProgram,2022/03/14 14:54:09.132000,,,,,,,,,,2,37879,01,S
01S5446856010,RBE,B,PSMTGC03,C400620527,2022/03/14 14:54:29.000000,B,PSMTGC03,C400620527,2022/03/14 14:54:29.000000,,,,,,,,,,2,19130,01,S
01S5466548050,RBE,B,PSMTGC03,C400620527,2022/03/14 14:55:34.000000,B,PSMTGC03,CallSTSOSProgram,2022/03/14 14:55:36.160000,,,,,,,,,,2,37342,01,S
01S5479748030,RBE,B,PSMTGC03,C400620527,2022/03/14 14:55:38.000000,B,PSMTGC03,CallSTSOSProgram,2022/03/14 14:55:39.567000,,,,,,,,,,2,37136,01,S
01S5454528010,HCH,B,PHZFCM25,C400620527,2022/03/14 14:48:53.000000,B,PHZAYM11,CallHotCoilOSProgram,2022/03/14 15:09:08.901000,,,,,,,,,,2,28165,01,S
01S5436901010,DAH,B,PSN1BN14,C400620527,2022/03/14 15:18:17.000000,B,PSN1BN14,CallSlabOSProgram,2022/03/14 15:18:18.112000,,,,,,,,,,2,16075,01,S
01S5436901010,DAG,B,m2hb0608,C400620527,2022/03/14 15:18:13.000000,B,PSN1BN14,CallSlabOSProgram,2022/03/14 15:18:17.329000,,,,,,,,,,2,0,01,S
01S5465518010,FCY,B,H6C40104,C400620527,2022/03/14 15:21:26.000000,B,H6C40104,C400620527,2022/03/14 15:21:26.000000,,,,,,,,,,2,19107,01,S
01S5466768010,DBE,B,PSM8AN10,C400620527,2022/03/14 15:21:33.000000,B,PSM8AN10,CallSlabOSProgram,2022/03/14 15:21:34.320000,,,,,,,,,,2,15616,01,S
01S5484273030,DBE,B,PSM8AN10,C400620527,2022/03/14 15:21:36.000000,B,PSM8AN10,CallSlabOSProgram,2022/03/14 15:21:37.226000,,,,,,,,,,2,16902,01,S
01S5466474070,DBE,B,PSM8AN10,C400620527,2022/03/14 15:21:37.000000,B,PSM8AN10,CallSlabOSProgram,2022/03/14 15:21:38.455000,,,,,,,,,,2,15407,01,S
01S5466369030,FBE,B,PP145102,C400620527,2022/03/14 15:21:51.000000,B,PP145102,C400620527,2022/03/14 15:21:51.000000,,,,,,,,,,2,18334,01,S
01S5481958010,FBM,B,PP101002,C400620527,2022/03/14 14:31:50.000000,B,H6C40104_01,CallProductOSProgram,2022/03/14 14:56:06.220000,,,,,,,,,,2,0,01,S
01S5479234030,RBE,B,PSMTGC03,C400620527,2022/03/14 14:54:53.000000,B,PSMTGC03,C400620527,2022/03/14 14:54:53.000000,,,,,,,,,,2,18471,01,S
01S5436558010,RBE,B,PSMTGC03,C400620527,2022/03/14 14:55:35.000000,B,PSMTGC03,C400620527,2022/03/14 14:55:35.000000,,,,,,,,,,2,16032,01,S
01S5479234020,RBE,B,PSMTGC03,C400620527,2022/03/14 14:55:40.000000,B,PSMTGC03,C400620527,2022/03/14 14:55:40.000000,,,,,,,,,,2,18622,01,S
01S5405401020,FCY,B,H6C40104,C400620527,2022/03/14 14:47:09.000000,B,H6C40126_01,CallProductOSProgram,2022/03/14 14:50:13.688000,,,,,,,,,,2,16010,01,S
01S5364411010,RBE,B,PSMTGC03,C400620527,2022/03/14 14:55:53.000000,B,PSMTGC03,CallSTSOSProgram,2022/03/14 14:55:55.797000,,,,,,,,,,2,37762,01,S
01S5364424010,RBE,B,PSMTGC03,C400620527,2022/03/14 14:55:54.000000,B,PSMTGC03,C400620527,2022/03/14 14:55:54.000000,,,,,,,,,,2,18911,01,S
01S5438138470,FBM,B,PP101002,C400620527,2022/03/14 15:00:37.000000,B,PP101002,CallProductOSProgram,2022/03/14 15:00:38.368000,,,,,,,,,,2,9410,01,S
01S5438138480,FBM,B,PP101002,C400620527,2022/03/14 15:00:38.000000,B,PP101002,CallProductOSProgram,2022/03/14 15:00:39.245000,,,,,,,,,,2,9668,01,S
01S5424500080,FBF,B,H6C40101,C400620527,2022/03/14 15:02:06.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:08:26.622000,,,,,,,,,,2,0,01,S
01S5452785020,QFE,B,PSMXAC15,C400620527,2022/03/14 15:06:08.000000,B,PSMXAC15,C400620527,2022/03/14 15:06:08.000000,,,,,,,,,,2,15228,01,S
